bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,3,0,0,,,,laf,lafo1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/4478"", ""label"": ""Lafofa""}, {""url"": ""https://grambank.clld.org/languages/lafo1243"", ""label"": ""Lafofa""}, {""url"": ""https://wals.info/languoid/lect/wals_code_laf"", ""label"": ""Lafofa""}, {""url"": ""https://en.wikipedia.org/wiki/Lafofa_languages"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q35711"", ""label"": null}], ""meds"": [[""160137"", ""grammar_sketch"", 1957, 26, ""Stevenson, R. C. 1957""], [""160138"", ""grammar_sketch"", 1956, 5, ""Stevenson, Roland C. 1956/1957""], [""160135"", ""grammar_sketch"", 1952, 0, ""Stevenson, Roland C. 1952""], [""8795"", ""wordlist_or_less"", 1916, 6, ""Meinhof, Carl 1916-1917""], [""698462"", ""wordlist_or_less"", 1910, 2, ""Seligmann, Brenda Z. 1910-1911""], [""550022"", ""wordlist_or_less"", 1849, 1, ""Ignaz Knoblecher 1849""]]}",10.3357,language,30.7331,Africa,,Lafofa,"('Jebel El Amira [jebe1248]':1,'Jebel Tekeim [jebe1249]':1,'Nuclear Lafofa [nucl1340]':1)'Lafofa [lafo1243][laf]-l-':1",49
False,Spoken L1 Language,2,0,0,,,,con,cofa1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1043"", ""label"": ""A'ingae""}, {""url"": ""https://grambank.clld.org/languages/cofa1242"", ""label"": ""Cof\u00e1n""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Cofan"", ""label"": ""Cof\u00e1n""}, {""url"": ""https://wals.info/languoid/lect/wals_code_cof"", ""label"": ""Cof\u00e1n""}, {""url"": ""https://en.wikipedia.org/wiki/Cof%C3%A1n_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/cofa1242"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2669254"", ""label"": null}], ""meds"": [[""48474"", ""grammar_sketch"", 1995, 260, ""Tobar Guti\u00e9rrez, Mar\u00eda Elena 1995""], [""118714"", ""grammar_sketch"", 1977, 50, ""Borman, M. B. 1977""], [""44190"", ""phonology_or_text"", 1976, 122, ""Borman, M. B. 1976""], [""103171"", ""phonology_or_text"", 1962, 15, ""Borman, M. B. 1962""], [""27043"", ""wordlist_or_less"", 1954, 307, ""Ortiz, Sergio El\u00edas 1954""], [""145957"", ""wordlist_or_less"", 1938, 15, ""Marcelino de Castellv\u00ed 1938""], [""112348"", ""wordlist_or_less"", 1927, 3, ""Barcelona, P. Valenti de 1927""]]}",0.276675,language,-77.0643,South America,,Cofán,"('Aguarico [agua1254]':1,'Santa Rosa [sant1434]':1)'Cofán [cofa1242][con]-l-':1",51
False,Spoken L1 Language,0,0,0,,,,ule,lule1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/lule1238"", ""label"": ""Lule""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Lule"", ""label"": ""Lule""}, {""url"": ""https://wals.info/languoid/lect/wals_code_lul"", ""label"": ""Lule""}, {""url"": ""https://en.wikipedia.org/wiki/Lule_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q12635889"", ""label"": null}], ""meds"": [[""302074"", ""grammar_sketch"", 1732, 369, ""Antonio Maccioni 2008 [1732]""]]}",-25.221839,language,-61.887818,South America,,Lule,'Lule [lule1238][ule]-l-':1,53
False,Spoken L1 Language,0,0,0,,,,sua,sulk1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10810"", ""label"": ""Sulka""}, {""url"": ""https://grambank.clld.org/languages/sulk1246"", ""label"": ""Sulka""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Sulka"", ""label"": ""Sulka""}, {""url"": ""https://wals.info/languoid/lect/wals_code_sul"", ""label"": ""Sulka""}, {""url"": ""https://en.wikipedia.org/wiki/Sulka_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q7636341"", ""label"": null}], ""meds"": [[""150994"", ""long_grammar"", 1962, 549, ""Schneider, Joseph 1962""], [""685941"", ""grammar"", 1942, 275, ""Schneider, Joseph 1962 [1942]""], [""683177"", ""grammar_sketch"", 1916, 53, ""M\u00fcller, H. 1916""], [""95370"", ""grammar_sketch"", 1915, 53, ""H. M\u00fcller 1915-1916""], [""316690"", ""wordlist_or_less"", 1907, 55, ""Richard Parkinson 1907""], [""29651"", ""wordlist_or_less"", 1904, 2, ""Wilhelm Schmidt 1904""], [""103971"", ""wordlist_or_less"", 1903, 27, ""Matthias Rascher 1903-1904""]]}",-5.03471,language,151.891,Papunesia,,Sulka,'Sulka [sulk1246][sua]-l-':1,54
False,Spoken L1 Language,3,0,0,,,,cas,mose1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2428"", ""label"": ""Moset\u00e9n""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Moseten"", ""label"": ""Moset\u00e9n""}, {""url"": ""https://wals.info/languoid/lect/wals_code_mos"", ""label"": ""Moset\u00e9n""}, {""url"": ""https://grambank.clld.org/languages/mose1249"", ""label"": ""Moset\u00e9n-Chiman\u00e9""}, {""url"": ""https://phoible.org/languages/mose1249"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q25395221"", ""label"": null}], ""meds"": [[""90693"", ""long_grammar"", 2004, 535, ""Jeanette Sakel 2004""], [""90694"", ""long_grammar"", 2003, 408, ""Jeanette Sakel 2003""], [""122669"", ""long_grammar"", 2002, 386, ""Sakel, Jeanette 2002""], [""147199"", ""grammar"", 1999, 184, ""Wayne Gill and Ruth Gill 1999""], [""88570"", ""grammar_sketch"", 1917, 254, ""Benigno Bibolotti 1917""], [""137262"", ""grammar_sketch"", 1901, 124, ""Samuel A. Lafone Quevedo 1901, 1901, 1902, 1902, 1902, 1902, 1903, 1903, 1903, 1903""], [""85745"", ""grammar_sketch"", 1889, 10, ""Lucien Adam 1889""], [""26219"", ""phonology_or_text"", 1870, 6, ""Marietti, Petro 1870""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""], [""147291"", ""wordlist_or_less"", 1677, 0, ""Rosario, Francisco del 1677""]]}",-14.64448,language,-67.83756,South America,,Mosetén-Chimané,"('Chimané [chim1313]':1,'Covendo Mosetén [cove1234]':1,'Santa Ana Mosetén [sant1467]':1)'Mosetén-Chimané [mose1249][cas]-l-':1",56
False,Spoken L1 Language,0,0,0,,,,tiw,tiwi1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://collection.aiatsis.gov.au/austlang/language/n20"", ""label"": ""Tiwi""}, {""url"": ""https://endangeredlanguages.com/lang/2574"", ""label"": ""Tiwi""}, {""url"": ""https://grambank.clld.org/languages/tiwi1244"", ""label"": ""Tiwi""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Tiwi"", ""label"": ""Tiwi""}, {""url"": ""https://wals.info/languoid/lect/wals_code_tiw"", ""label"": ""Tiwi""}, {""url"": ""https://en.wikipedia.org/wiki/Tiwi_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/tiwi1244"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q1656014"", ""label"": null}], ""meds"": [[""128837"", ""long_grammar"", 1983, 605, ""Lee, Jennifer R. 1983""], [""6987"", ""grammar"", 1970, 243, ""Charles R. Osborne 1970""], [""306478"", ""phonology_or_text"", 1967, 20, ""Capell, Arthur 1967""], [""61511"", ""wordlist_or_less"", 1914, 27, ""Spencer, Baldwin 1914""], [""24370"", ""wordlist_or_less"", 1834, 53, ""J. Campbell 1834""]]}",-11.6308,language,130.949,Australia,,Tiwi,'Tiwi [tiwi1244][tiw]-l-':1,59
False,Spoken L1 Language,0,0,0,,,,caz,cani1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2913"", ""label"": ""Canichana""}, {""url"": ""https://grambank.clld.org/languages/cani1243"", ""label"": ""Canichana""}, {""url"": ""https://en.wikipedia.org/wiki/Canichana_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2936374"", ""label"": null}], ""meds"": [[""313528"", ""grammar_sketch"", 2012, 35, ""Mily Crevels 2012""], [""72299"", ""wordlist_or_less"", 1913, 24, ""de Cr\u00e9qui-Montfort, Georges and Paul Rivet 1913""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""], [""32517"", ""wordlist_or_less"", 1781, 13, ""Stanislas Arlet 1781""]]}",-14.3058,language,-64.944455,South America,,Canichana,'Canichana [cani1243][caz]-l-':1,61
False,Spoken L1 Language,0,0,0,,,,xbn,kena1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q6388752"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Kenaboi_language"", ""label"": null}], ""meds"": [[""86940"", ""wordlist_or_less"", 1998, 13, ""John Hajek 1998""], [""160516"", ""wordlist_or_less"", 1906, 7, ""W. W. Skeat and C. O. Blagden 1906""]]}",3.154162,language,102.01596,Eurasia,,Kenaboi,'Kenaboi [kena1236][xbn]-l-':1,65
False,Spoken L1 Language,0,0,0,,,,xpd,oyst1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_toy"", ""label"": ""Tasmanian (Oyster Bay to Pitwater)""}], ""meds"": [[""20405"", ""wordlist_or_less"", 1976, 51, ""N. J. B. Plomley 1976""], [""97556"", ""wordlist_or_less"", 1952, 35, ""Wilhelm Schmidt 1952""], [""2241"", ""wordlist_or_less"", 1890, 30, ""Milligan, Joseph 1890""], [""107670"", ""wordlist_or_less"", 1887, 1, ""Scott, Thomas 1887""]]}",-42.307378,language,147.50061,Australia,,Oyster Bay-Big River-Little Swanport,'Oyster Bay-Big River-Little Swanport [oyst1235][xpd]-l-':1,67
False,Spoken L1 Language,0,0,0,,,,sux,sume1241,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""sux"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24"", ""E25"", ""E26"", ""E27"", ""E28""], ""comment"": ""Sumerian, an extinct ancient language isolate whose existence is well-known, but not found in E16/E17/E18/E19/E20/E21/E22/E23/E24/E25/E26/E27/E28 (**hh:g:Edzard:Sumerian**).""}, ""links"": [{""url"": ""https://grambank.clld.org/languages/sume1241"", ""label"": ""Sumerian""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Sumerian"", ""label"": ""Sumerian""}, {""url"": ""https://en.wikipedia.org/wiki/Sumerian_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q36790"", ""label"": null}], ""meds"": [[""143754"", ""long_grammar"", 2010, 772, ""Jagersma, Abraham Hendrik 2010""], [""82303"", ""long_grammar"", 1984, 376, ""Thomsen, Marie-Louise 1984""], [""681061"", ""grammar_sketch"", 1911, 159, ""Langdon, Stephen 1911""], [""317372"", ""grammar_sketch"", 1888, 63, ""George Bertin 1888""]]}",31.3,language,45.6667,Eurasia,,Sumerian,'Sumerian [sume1241][sux]-l-':1,69
False,Spoken L1 Language,2,0,0,,,,yuz,yura1255,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_yrc"", ""label"": ""Yuracare""}, {""url"": ""https://endangeredlanguages.com/lang/1634"", ""label"": ""Yuracar\u00e9""}, {""url"": ""https://grambank.clld.org/languages/yura1255"", ""label"": ""Yuracar\u00e9""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Yuracare"", ""label"": ""Yuracar\u00e9""}, {""url"": ""https://en.wikipedia.org/wiki/Yuracar%C3%A9_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/yura1255"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2640646"", ""label"": null}], ""meds"": [[""17778"", ""long_grammar"", 2006, 372, ""Erik van Gijn 2006""], [""138733"", ""grammar_sketch"", 1991, 80, ""Ribera, Julio and Walter Rivero and Ascencio Rocha 1991""], [""70270"", ""grammar_sketch"", 1893, 61, ""Pedro de la Cueva 1893""], [""118174"", ""wordlist_or_less"", 1839, 38, ""d'Orbigny, Alcide Dessalines 1839""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""]]}",-16.7479,language,-65.1224,South America,,Yuracaré,"('Mansinyo [mans1263]':1,'Soloto [solo1241]':1)'Yuracaré [yura1255][yuz]-l-':1",70
False,Spoken L1 Language,0,0,0,,,,lvk,lavu1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10269"", ""label"": ""Lavukaleve""}, {""url"": ""https://grambank.clld.org/languages/lavu1241"", ""label"": ""Lavukaleve""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Lavukaleve"", ""label"": ""Lavukaleve""}, {""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-lavukaleve"", ""label"": ""Lavukaleve""}, {""url"": ""https://wals.info/languoid/lect/wals_code_lav"", ""label"": ""Lavukaleve""}, {""url"": ""https://en.wikipedia.org/wiki/Lavukaleve_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/lavu1241"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q770547"", ""label"": null}], ""meds"": [[""62173"", ""long_grammar"", 2003, 585, ""Angela Terrill 2003""], [""97366"", ""long_grammar"", 1999, 511, ""Angela Terrill 1999""], [""156809"", ""phonology_or_text"", 1975, 3, ""Evelyn M. Todd 1975""], [""161030"", ""phonology_or_text"", 1969, 2, ""Capell, Arthur 1969""], [""57434"", ""wordlist_or_less"", 1927, 1, ""Sidney H. Ray 1927""]]}",-9.05569,language,159.119,Papunesia,,Lavukaleve,'Lavukaleve [lavu1241][lvk]-l-':1,71
False,Spoken L1 Language,0,0,0,,,,sao,saus1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2779"", ""label"": ""Sause""}, {""url"": ""https://www.wikidata.org/entity/Q4409155"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sause_language"", ""label"": null}], ""meds"": [[""42038"", ""wordlist_or_less"", 1994, 4, ""Smits, Leo and Voorhoeve, C. L. 1994""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""]]}",-3.16632,language,139.627,Papunesia,,Sause,'Sause [saus1247][sao]-l-':1,73
False,Spoken L1 Language,0,0,0,,,,lec,leco1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2915"", ""label"": ""Leco""}, {""url"": ""https://grambank.clld.org/languages/leco1242"", ""label"": ""Leco""}, {""url"": ""https://wals.info/languoid/lect/wals_code_lec"", ""label"": ""Leko""}, {""url"": ""https://en.wikipedia.org/wiki/Leco_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/leco1242"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2625398"", ""label"": null}], ""meds"": [[""15124"", ""grammar_sketch"", 1905, 62, ""Samuel A. Lafone Quevedo 1905""], [""42445"", ""wordlist_or_less"", 1853, 571, ""Henry A. Weddell 1853""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""], [""96331"", ""wordlist_or_less"", 1770, 19, ""Cosme Bueno 1770""]]}",-15.0092,language,-67.8818,South America,,Leco,'Leco [leco1242][lec]-l-':1,75
False,Spoken L1 Language,0,0,0,,,,xad,adai1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q346744"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Adai_language"", ""label"": null}], ""meds"": [[""76121"", ""wordlist_or_less"", 1995, 15, ""Anthony P. Grant 1995""]]}",31.6314,language,-92.0059,North America,,Adai,'Adai [adai1235][xad]-l-':1,76
False,Spoken L1 Language,0,0,0,,,,NOCODE_Maratino,mara1266,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Maratino"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24"", ""E25"", ""E26"", ""E27"", ""E28""], ""comment"": ""Maratino, an extinct poorly attested language of Mexico, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24/E25/E26/E27/E28 (**hh:w:Swanton:Maratino**, **hh:hv:Campbell:1997**).""}, ""links"": [], ""meds"": [[""133314"", ""wordlist_or_less"", 1940, 3, ""John R. Swanton 1940""], [""326384"", ""wordlist_or_less"", 1911, 6, ""Thomas, Cyrus and John R. Swanton 1911""]]}",24.339089,language,-98.576661,North America,,Maratino,'Maratino [mara1266]-l-':1,78
False,Spoken L1 Language,3,0,0,,,,akc,mpur1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10731"", ""label"": ""Mpur""}, {""url"": ""https://grambank.clld.org/languages/mpur1239"", ""label"": ""Mpur""}, {""url"": ""https://wals.info/languoid/lect/wals_code_mpu"", ""label"": ""Mpur""}, {""url"": ""https://en.wikipedia.org/wiki/Mpur_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3327139"", ""label"": null}], ""meds"": [[""151969"", ""grammar_sketch"", 2002, 63, ""Cecilia Od\u00e9 2002""], [""703023"", ""phonology_or_text"", 1991, 94, ""Kalmbacher, Carol J. and Kalmbacher, J. Gregory 1991""], [""126784"", ""wordlist_or_less"", 1882, 3, ""von der Gabelentz, Georg and Meyer, Adolf Bernard 1882""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""109606"", ""wordlist_or_less"", 1855, 1, ""Fabritius, G. J. 1855""]]}",-0.7489,language,133.166,Papunesia,,Mpur,"('Amberbaken [siri1272]':1,'Arfu [arfu1234]':1,'Kebar [ajiw1238]':1)'Mpur [mpur1239][akc]-l-':1",80
False,Spoken L1 Language,0,0,0,,,,grx,guri1248,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/4242"", ""label"": ""Guriaso""}, {""url"": ""https://grambank.clld.org/languages/guri1248"", ""label"": ""Guriaso""}, {""url"": ""https://en.wikipedia.org/wiki/Guriaso_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q12631954"", ""label"": null}], ""meds"": [[""107948"", ""grammar_sketch"", 1983, 5, ""Wietze Baron 1983""], [""11688"", ""wordlist_or_less"", 1980, 136, ""Antje Kelm and Heinz Kelm 1980""]]}",-3.5718,language,141.597,Papunesia,,Muno,'Muno [guri1248][grx]-l-':1,81
False,Spoken L1 Language,0,0,0,,,,xcw,coah1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/coah1252"", ""label"": ""Coahuilteco""}, {""url"": ""https://wals.info/languoid/lect/wals_code_coa"", ""label"": ""Coahuilteco""}, {""url"": ""https://en.wikipedia.org/wiki/Coahuilteco_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2008062"", ""label"": null}], ""meds"": [[""157317"", ""grammar_sketch"", 1959, 146, ""Rudolph C. Troike 1959""], [""101239"", ""grammar_sketch"", 1862, 23, ""F. D. Pimentel 1862-1865""], [""314434"", ""phonology_or_text"", 1732, 91, ""Gabriel de Vergara 1965 [1732]""]]}",28.2589,language,-97.89,North America,,Coahuilteco,'Coahuilteco [coah1252][xcw]-l-':1,84
False,Spoken L1 Language,0,0,0,,,,xxm,mink1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q6867836"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mingginda_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mink1237"", ""label"": null}], ""meds"": [[""43411"", ""wordlist_or_less"", 1990, 12, ""Darrell T. Tryon and Geoffrey N. O'Grady 1990""], [""96319"", ""wordlist_or_less"", 1886, 2, ""Coward, Thomas 1886""]]}",-17.736653,language,139.541931,Australia,,Minkin,'Minkin [mink1237][xxm]-l-':1,85
False,Spoken L1 Language,0,0,0,,,,cuy,cuit1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Cuitlatec"", ""label"": ""Cuitlatec""}, {""url"": ""https://wals.info/languoid/lect/wals_code_cut"", ""label"": ""Cuitlatec""}, {""url"": ""https://en.wikipedia.org/wiki/Cuitlatec_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2030998"", ""label"": null}], ""meds"": [[""37983"", ""grammar_sketch"", 1962, 58, ""Roberto Escalante 1962""], [""16722"", ""phonology_or_text"", 1941, 16, ""McQuown, Norman A. 1941""], [""22907"", ""wordlist_or_less"", 1939, 34, ""Hendrichs P\u00e9rez, Pedro R. 1939""], [""309006"", ""wordlist_or_less"", 1903, 4, ""Nicol\u00e1s Le\u00f3n 1903""]]}",18.1,language,-100.5,North America,,Cuitlatec,'Cuitlatec [cuit1236][cuy]-l-':1,88
False,Spoken L1 Language,0,0,0,,,,NOCODE_Guachi,guac1239,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Guachi"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24"", ""E25"", ""E26"", ""E27"", ""E28""], ""comment"": ""Guachi, a poorly attested extinct language of Southern Brazil of uncertain affiliation (**hh:hvw:Viegas:Guachi**), is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24/E25/E26/E27/E28 (**hh:hw:deCastelnau:Amerique:V**, **hh:hw:Martius:Brasiliens**, **hh:hew:Koch-Grunberg:Guaikuru**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q5613172"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Guachi_language"", ""label"": null}], ""meds"": [[""68225"", ""wordlist_or_less"", 1851, 35, ""de Castelnau, Francis 1851""]]}",-19.5572257,language,-57.5663223,South America,,Guachi,'Guachi [guac1239]-l-':1,97
False,Spoken L1 Language,2,0,0,,,,prm,kibi1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/10741"", ""label"": ""Kibiri-Porome""}, {""url"": ""https://www.wikidata.org/entity/Q56745"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Porome_language"", ""label"": null}], ""meds"": [[""576018"", ""phonology_or_text"", 2019, 30, ""Robert Petterson 2019""], [""35570"", ""wordlist_or_less"", 2010, 28, ""Robert Petterson 2010""], [""142333"", ""wordlist_or_less"", 1975, 1, ""John Z'graggen 1975""], [""77107"", ""wordlist_or_less"", 1973, 1, ""Karl J. Franklin 1973""], [""676815"", ""wordlist_or_less"", 1968, 26, ""Franklin, Karl J. 1968""], [""48912"", ""wordlist_or_less"", 1963, 288, ""Butcher, Ben 1963""]]}",-7.45276,language,144.296,Papunesia,,Kibiri,"('Aird Hills [aird1238]':1,'Porome [poro1255]':1)'Kibiri [kibi1239][prm]-l-':1",98
False,Spoken L1 Language,2,0,0,,,,atx,arut1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/667"", ""label"": ""Arutani""}, {""url"": ""https://en.wikipedia.org/wiki/Arutani_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56609"", ""label"": null}], ""meds"": [[""145498"", ""phonology_or_text"", 1967, 2, ""Migliazza, Ernesto 1967""], [""93375"", ""wordlist_or_less"", 1943, 9, ""de Matallana, Baltasar and de Armellada, Cesareo 1943""], [""41743"", ""wordlist_or_less"", 1928, 6, ""Theodor Koch-Gr\u00fcnberg 1928""], [""26137"", ""wordlist_or_less"", 1913, 3, ""Koch-Gr\u00fcnberg, Theodor 1913""]]}",4.0673594,language,-62.8676118,South America,,Arutani,"('Awake [awak1251]':1,'Uruak [urua1245]':1)'Arutani [arut1244][atx]-l-':1",100
False,Spoken L1 Language,2,0,0,,,,aes,alse1251,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Alsea"", ""label"": ""Alsea""}, {""url"": ""https://wals.info/languoid/lect/wals_code_als"", ""label"": ""Alsea""}, {""url"": ""https://grambank.clld.org/languages/alse1251"", ""label"": ""Alsea-Yaquina""}, {""url"": ""https://en.wikipedia.org/wiki/Alsea_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2395641"", ""label"": null}], ""meds"": [[""111772"", ""long_grammar"", 1918, 431, ""Frachtenberg, Leo Joachim 1918""], [""672498"", ""wordlist_or_less"", 1891, 26, ""Boas, F. 1891""]]}",44.408,language,-123.94,North America,,Alsea-Yaquina,"('Alsea [alse1252]':1,'Yaquina [yaqu1250]':1)'Alsea-Yaquina [alse1251][aes]-l-':1",101
False,Spoken L1 Language,1,0,0,,,,sif,siam1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_sme"", ""label"": ""Seme""}, {""url"": ""https://grambank.clld.org/languages/siam1242"", ""label"": ""Siamou""}, {""url"": ""https://en.wikipedia.org/wiki/Siamou_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/siam1242"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q36252"", ""label"": null}], ""meds"": [[""552582"", ""long_grammar"", 2015, 432, ""Toews, Carmela I. P. 2015""], [""545828"", ""grammar_sketch"", 1964, 39, ""Prost, Andr\u00e9 1964""], [""132905"", ""wordlist_or_less"", 1924, 72, ""Tauxier, Louis 1924""]]}",10.998,language,-4.92143,Africa,,Siamou,('Bandougou [band1350]':1)'Siamou [siam1242][sif]-l-':1,102
